,id,year,day,min,glo_avg,dir_avg,diff_avg,lw_avg,par_avg,lux_avg,tp_sfc,humid,press,rain,ws_10m,wd_10m,day hour
0,11.0,2015.0,121,30.5,-1.9196333333333329,-0.36124999999999985,0.0,376.5033333333334,-0.02656666666666667,-0.003950000000000001,25.796166666666668,66.89516666666665,968.1935,0.0,0.9366833333333333,118.48333333333333,0.0
1,11.0,2015.0,121,90.5,-1.91,-0.4716333333333333,0.0,377.07500000000005,-0.05265,-0.0032666666666666664,24.768666666666665,71.26233333333334,968.4798333333332,0.0,0.6710500000000001,170.40833333333333,1.0
2,11.0,2015.0,121,150.5,-1.7695999999999998,0.06054999999999997,0.0,378.7066666666667,-0.022283333333333332,-0.003333333333333334,24.24716666666667,73.21833333333333,968.4203333333331,0.0,1.23745,208.86499999999992,2.0
3,11.0,2015.0,121,210.5,-1.7842833333333334,0.7690166666666666,0.0,386.5116666666667,-0.020283333333333334,-0.00295,25.116999999999994,72.55166666666666,968.4703333333333,0.0,1.4276833333333334,171.57833333333335,3.0
4,11.0,2015.0,121,270.5,-1.6268833333333335,-0.23744999999999997,0.0,391.75666666666666,-0.056600000000000004,-0.003500000000000001,24.423166666666674,77.32833333333333,968.444,0.0,0.9783666666666666,160.20833333333331,4.0
5,11.0,2015.0,121,330.5,-1.5943166666666666,0.25048333333333334,0.0,389.91166666666663,-0.0251,-0.0034000000000000002,24.485833333333332,76.70666666666666,968.3940000000001,0.0,2.37165,152.22833333333332,5.0
6,11.0,2015.0,121,390.5,-1.7724666666666664,-0.07198333333333334,0.0,380.80333333333334,-0.0542,-0.0031333333333333335,24.393500000000003,77.03500000000001,968.3818333333332,0.0,2.83535,152.76999999999998,6.0
7,11.0,2015.0,121,450.5,-1.8902166666666667,-0.44178333333333336,0.0,371.7483333333334,-0.0663,-0.004066666666666667,23.82516666666666,79.25333333333333,968.5695,0.0,2.8206,151.94166666666666,7.0
8,11.0,2015.0,121,510.5,3.5904500000000006,6.050966666666667,4.750166666666668,367.28666666666663,12.414866666666668,0.5735,23.15116666666667,82.40666666666667,968.942,0.0,2.2404833333333336,158.37166666666664,8.0
9,11.0,2015.0,121,570.5,94.495,214.07049999999995,51.35049999999999,365.0566666666666,245.82333333333335,12.101933333333333,23.61666666666667,78.84500000000001,969.2756666666666,0.0,2.1819,151.21833333333333,9.0
10,11.0,2015.0,121,630.5,331.8233333333333,623.29,83.95166666666667,369.7516666666667,849.1833333333333,42.21916666666666,25.539500000000004,70.30316666666668,969.9221666666666,0.0,3.2955000000000005,141.31166666666664,10.0
11,11.0,2015.0,121,690.5,554.83,745.3666666666668,116.58999999999999,377.1700000000001,1411.9833333333333,70.06333333333332,27.3565,62.471666666666664,970.4879999999999,0.0,3.8357166666666664,129.26166666666668,11.0
12,11.0,2015.0,121,750.5,717.34,727.4016666666666,182.66,387.50666666666666,1824.4833333333333,90.605,29.683166666666665,54.16433333333333,970.3700000000002,0.0,4.04735,121.76666666666665,12.0
13,11.0,2015.0,121,810.5,752.3450000000001,514.07795,330.4099999999999,396.76000000000005,1918.8166666666666,95.25733333333334,31.06316666666667,48.35283333333334,969.8525,0.0,3.93315,132.43833333333333,13.0
14,11.0,2015.0,121,870.5,829.1700000000001,469.26506666666677,431.1633333333334,413.7483333333333,2108.316666666667,104.6305,32.143166666666666,44.774166666666666,969.0341666666668,0.0,3.6598333333333337,118.84833333333331,14.0
